Aksaray(Merkez/Aksaray Bel.)-3938|251147.0|
Aksaray(Merkez/Bağlıkaya Bel.)-3982|3221.0|
Aksaray(Merkez/Helvadere Bel.)-3953|2815.0|
Aksaray(Merkez/Sağlık Bel.)-3978|2519.0|
Aksaray(Merkez/Taşpınar Bel.)-3950|3533.0|
Aksaray(Merkez/Topakkaya Bel.)-3944|2996.0|
Aksaray(Merkez/Yenikent Bel.)-3958|5491.0|
Aksaray(Merkez/Yeşilova Bel.)-3956|4177.0|
Aksaray(Merkez/Yeşiltepe Bel.)-3959|2336.0|
Aksaray(Ortaköy/Ortaköy Bel.)-3939|20340.0|
Aksaray(Sarıyahşi/Sarıyahşi Bel.)-3937|3677.0|
Aksaray(Sultanhanı/Sultanhanı Bel.)-52937|11695.0|
Amasya(Göynücek/Göynücek Bel.)-1130|2914.0|
Amasya(Gümüşhacıköy/Gümüşhacıköy Bel.)-1128|14472.0|
Amasya(Hamamözü/Hamamözü Bel.)-1125|1892.0|
Amasya(Merkez/Amasya Bel.)-1126|116103.0|
Amasya(Merkez/Ziyaret Bel.)-1151|4178.0|
Amasya(Merzifon/Merzifon Bel.)-1131|62717.0|
Amasya(Suluova/Suluova Bel.)-1129|39141.0|
Amasya(Taşova/Taşova Bel.)-1127|10979.0|
Ankara(Akyurt/Akyurt Bel.)-1162|43918.0|
Ankara(Altındağ/Altındağ Bel.)-1178|412267.0|
Ankara(Ayaş/Ayaş Bel.)-1163|15581.0|
Ankara(Bala/Bala Bel.)-1164|28704.0|
Ankara(Beypazarı/Beypazarı Bel.)-1165|48558.0|
Ankara(Çamlıdere/Çamlıdere Bel.)-1166|13971.0|
Ankara(Çankaya/Çankaya Bel.)-1155|937546.0|
Ankara(Çubuk/Çubuk Bel.)-1167|99096.0|
Ankara(Elmadağ/Elmadağ Bel.)-1168|45034.0|
Ankara(Etimesgut/Etimesgut Bel.)-1156|617229.0|
Ankara(Evren/Evren Bel.)-1169|3581.0|
Ankara(Gölbaşı/Gölbaşı Bel.)-1157|157605.0|
Ankara(Güdül/Güdül Bel.)-1170|10014.0|
Ankara(Haymana/Haymana Bel.)-1171|33494.0|
Ankara(Kahramankazan/Kahramankazan Bel.)-1173|60804.0|
Ankara(Kalecik/Kalecik Bel.)-1172|13296.0|
Ankara(Keçiören/Keçiören Bel.)-1158|923404.0|
Ankara(Kızılcahamam/Kızılcahamam Bel.)-1174|31800.0|
Ankara(Mamak/Mamak Bel.)-1159|682279.0|
Ankara(Nallıhan/Nallıhan Bel.)-1175|26831.0|
Ankara(Polatlı/Polatlı Bel.)-1176|128895.0|
Ankara(Pursaklar/Pursaklar Bel.)-1205|161926.0|
Ankara(Şereflikoçhisar/Şereflikoçhisar Bel.)-1177|34122.0|
Ankara(Sincan/Sincan Bel.)-1160|571889.0|
Ankara(Yenimahalle/Yenimahalle Bel.)-1161|701638.0|
Antalya(Akseki/Akseki Bel.)-1226|11896.0|
Antalya(Aksu/Aksu Bel.)-1314|80350.0|
Antalya(Alanya/Alanya Bel.)-1227|359891.0|
Antalya(Demre/Demre Bel.)-1233|27762.0|
Antalya(Döşemealtı/Döşemealtı Bel.)-1319|86109.0|
Antalya(Elmalı/Elmalı Bel.)-1228|41240.0|
Antalya(Finike/Finike Bel.)-1229|50688.0|
Antalya(Gazipaşa/Gazipaşa Bel.)-1230|55185.0|
Antalya(Gündoğmuş/Gündoğmuş Bel.)-1231|8259.0|
Antalya(İbradı/İbradı Bel.)-1232|4243.0|
Antalya(Kaş/Kaş Bel.)-1234|64014.0|
Antalya(Kemer/Kemer Bel.)-1235|49695.0|
Antalya(Kepez/Kepez Bel.)-1309|614135.0|
Antalya(Konyaaltı/Konyaaltı Bel.)-1308|196498.0|
Antalya(Korkuteli/Korkuteli Bel.)-1222|59295.0|
Antalya(Kumluca/Kumluca Bel.)-1223|74353.0|
Antalya(Manavgat/Manavgat Bel.)-1224|258367.0|
Antalya(Muratpaşa/Muratpaşa Bel.)-1310|512700.0|
Antalya(Serik/Serik Bel.)-1225|141569.0|
Ardahan(Çıldır/Çıldır Bel.)-4079|2656.0|
Ardahan(Damal/Damal Bel.)-4083|2731.0|
Ardahan(Göle/Göle Bel.)-4080|5699.0|
Ardahan(Göle/Köprülü Bel.)-4085|1928.0|
Ardahan(Hanak/Hanak Bel.)-4081|2858.0|
Ardahan(Merkez/Ardahan Bel.)-4078|23906.0|
Ardahan(Posof/Posof Bel.)-4082|2140.0|
Artvin(Ardanuç/Ardanuç Bel.)-1331|5217.0|
Artvin(Arhavi/Arhavi Bel.)-1325|16539.0|
Artvin(Borçka/Borçka Bel.)-1327|10986.0|
Artvin(Hopa/Hopa Bel.)-1328|22506.0|
Artvin(Kemalpaşa/Kemalpaşa Bel.)-52925|6615.0|
Artvin(Merkez/Artvin Bel.)-1329|25785.0|
Artvin(Murgul/Murgul Bel.)-1330|3854.0|
Artvin(Şavşat/Şavşat Bel.)-1326|5975.0|
Artvin(Yusufeli/Yusufeli Bel.)-1324|7192.0|
Aydın(Bozdoğan/Bozdoğan Bel.)-1336|32528.0|
Aydın(Buharkent/Buharkent Bel.)-1347|13187.0|
Aydın(Çine/Çine Bel.)-1345|48585.0|
Aydın(Didim/Didim Bel.)-1339|100189.0|
Aydın(Efeler/Efeler Bel.)-52365|308039.0|
Aydın(Germencik/Germencik Bel.)-1351|44793.0|
Aydın(İncirliova/İncirliova Bel.)-1341|56934.0|
Aydın(Karacasu/Karacasu Bel.)-1352|17880.0|
Aydın(Karpuzlu/Karpuzlu Bel.)-1349|10616.0|
Aydın(Koçarlı/Koçarlı Bel.)-1348|22599.0|
Aydın(Köşk/Köşk Bel.)-1344|28440.0|
Aydın(Kuşadası/Kuşadası Bel.)-1343|133177.0|
Aydın(Kuyucak/Kuyucak Bel.)-1340|26047.0|
Aydın(Nazilli/Nazilli Bel.)-1350|162074.0|
Aydın(Söke/Söke Bel.)-1346|124217.0|
Aydın(Sultanhisar/Sultanhisar Bel.)-1338|20399.0|
Aydın(Yenipazar/Yenipazar Bel.)-1342|11998.0|
Balıkesir(Altıeylül/Altıeylül Bel.)-52381|185458.0|
Balıkesir(Ayvalık/Ayvalık Bel.)-1394|74643.0|
Balıkesir(Balya/Balya Bel.)-1392|13000.0|
Balıkesir(Bandırma/Bandırma Bel.)-1402|166836.0|
Balıkesir(Bigadiç/Bigadiç Bel.)-1391|49177.0|
Balıkesir(Burhaniye/Burhaniye Bel.)-1406|65790.0|
Balıkesir(Dursunbey/Dursunbey Bel.)-1401|33621.0|
Balıkesir(Edremit/Edremit Bel.)-1398|171700.0|
Balıkesir(Erdek/Erdek Bel.)-1405|32268.0|
Balıkesir(Gömeç/Gömeç Bel.)-1399|17556.0|
Balıkesir(Gönen/Gönen Bel.)-1396|75572.0|
Balıkesir(Havran/Havran Bel.)-1393|28287.0|
Balıkesir(İvrindi/İvrindi Bel.)-1390|31626.0|
Balıkesir(Karesi/Karesi Bel.)-52377|188846.0|
Balıkesir(Kepsut/Kepsut Bel.)-1404|21804.0|
Balıkesir(Manyas/Manyas Bel.)-1403|18190.0|
Balıkesir(Marmara/Marmara Bel.)-1400|11454.0|
Balıkesir(Savaştepe/Savaştepe Bel.)-1397|16787.0|
Balıkesir(Sındırgı/Sındırgı Bel.)-1395|32879.0|
Balıkesir(Susurluk/Susurluk Bel.)-1408|38025.0|
Bartın(Amasra/Amasra Bel.)-4070|6093.0|
Bartın(Kurucaşile/Kurucaşile Bel.)-4072|1958.0|
Bartın(Merkez/Bartın Bel.)-4069|86664.0|
Bartın(Merkez/Hasankadı Bel.)-4075|2167.0|
Bartın(Merkez/Kozcağız Bel.)-4076|7298.0|
Bartın(Ulus/Abdipaşa Bel.)-4074|2711.0|
Bartın(Ulus/Kumluca Bel.)-4073|2154.0|
Bartın(Ulus/Ulus Bel.)-4071|3558.0|
Batman(Beşiri/Beşiri Bel.)-4042|12809.0|
Batman(Beşiri/İkiköprü Bel.)-4046|3497.0|
Batman(Gercüş/Gercüş Bel.)-4038|7088.0|
Batman(Gercüş/Kayapınar Bel.)-4048|2452.0|
Batman(Hasankeyf/Hasankeyf Bel.)-4040|4315.0|
Batman(Kozluk/Bekirhan Bel.)-4043|3620.0|
Batman(Kozluk/Kozluk Bel.)-4039|28685.0|
Batman(Merkez/Balpınar Bel.)-4047|6431.0|
Batman(Merkez/Batman Bel.)-4041|464649.0|
Batman(Sason/Sason Bel.)-4037|13920.0|
Batman(Sason/Yücebağ Bel.)-4045|3521.0|
Bayburt(Aydıntepe/Aydıntepe Bel.)-3987|2780.0|
Bayburt(Demirözü/Demirözü Bel.)-3986|2264.0|
Bayburt(Demirözü/Gökçedere Bel.)-3988|2056.0|
Bayburt(Merkez/Arpalı Bel.)-3991|2360.0|
Bayburt(Merkez/Bayburt Bel.)-3985|44562.0|
Bilecik(Bozüyük/Bozüyük Bel.)-1448|72900.0|
Bilecik(Bozüyük/Dodurga Bel.)-1455|2277.0|
Bilecik(Gölpazarı/Gölpazarı Bel.)-1449|6225.0|
Bilecik(İnhisar/İnhisar Bel.)-1450|1049.0|
Bilecik(Merkez/Bayırköy Bel.)-1457|1997.0|
Bilecik(Merkez/Bilecik Bel.)-1443|70562.0|
Bilecik(Merkez/Vezirhan Bel.)-1456|3151.0|
Bilecik(Osmaneli/Osmaneli Bel.)-1447|16482.0|
Bilecik(Pazaryeri/Pazaryeri Bel.)-1446|6020.0|
Bilecik(Söğüt/Söğüt Bel.)-1445|14228.0|
Bilecik(Yenipazar/Yenipazar Bel.)-1444|1062.0|
Bingöl(Adaklı/Adaklı Bel.)-1459|3666.0|
Bingöl(Genç/Genç Bel.)-1462|20358.0|
Bingöl(Karlıova/Karlıova Bel.)-1465|7400.0|
Bingöl(Kiğı/Kiğı Bel.)-1461|2844.0|
Bingöl(Merkez/Bingöl Bel.)-1463|132563.0|
Bingöl(Merkez/Ilıcalar Bel.)-1469|3262.0|
Bingöl(Merkez/Sancak Bel.)-1468|2648.0|
Bingöl(Solhan/Arakonak Bel.)-1466|2683.0|
Bingöl(Solhan/Solhan Bel.)-1460|20198.0|
Bingöl(Yayladere/Yayladere Bel.)-1458|1005.0|
Bingöl(Yedisu/Yedisu Bel.)-1464|1390.0|
